
age: 40~50-unknown_m2-unknown-(have) mortgage-working-buy car,550
age: 40~50-unknown_m2-unknown-(have) mortgage-working-inc.savings,69
age: 40~50-unknown_m2-unknown-(have) mortgage-working-unknown,93
age: 40~50-unknown_m2-unknown-(have) mortgage-working-travel,1369
age: 40~50-unknown_m2-unknown-(have) mortgage-working-single child,62
age: 40~50-unknown_m2-unknown-(have) mortgage-unknown-travel,27
age: 40~50-unknown_m2-unknown-(have) mortgage-unknown-buy car,5
age: 40~50-unknown_m2-unknown-(have) mortgage-unknown-unknown,3
age: 40~50-unknown_m2-unknown-(have) mortgage-unknown-travel,90
age: 40~50-unknown_m2-unknown-(have) mortgage-unknown-single child,18
age: 40~50-unknown_m2-unknown-(have) credit card-unknown-travel,44
age: 40~50-unknown_m2-unknown-(have) credit card-unknown-buy car,6
age: 40~50-unknown_m2-unknown-(have) credit card-unknown-inc.savings,1
age: 40~50-unknown_m2-unknown-(have) credit card-unknown-unknown,6
age: 40~50-unknown_m2-unknown-(have) credit card-unknown-travel,22
age: 40~50-unknown_m2-unknown-(have) credit card-unknown-single child,3
age: 40~50-unknown_m2-unknown-(have) credit card-jobless,11
age: 40~50-unknown_m2-unknown-(have) credit card-part time-inc.savings,2
age: 40~50-unknown_m2-unknown-(have) credit card-part time-travel,2
age: 40~50-unknown_m2-unknown-(have) credit card-unknown-travel,3
age: 40~50-unknown_m2-unknown-(have) credit card-unknown-unknown,3
age: 40~50-unknown_m2-unknown-(have) credit card-unknown-single child,1
age: 40~50-unknown_m2-unknown-(have) credit card-working-travel,22
age: 40~50-unknown_m2-unknown-(have) credit card-working-buy car,33
age: 40~50-unknown_m2-unknown-(have) credit card-working-inc.savings,6
age: 40~50-unknown_m2-unknown-(have) credit card-working-unknown,6
age: 40~50-unknown_m2-unknown-(have) credit card-working-travel,68
age: 40~50-unknown_m2-unknown-(have) credit card-working-single child,30
age: 40~50-unknown_m2-unknown-(have) credit card-unknown-travel,7
age: 40~50-unknown_m2-unknown-(have) credit card-unknown-buy car,3
age: 40~50-unknown_m2-unknown-(have) credit card-unknown-inc.savings,1
age: 40~50-unknown_m2-unknown-(have) credit card-unknown-travel,33
age: 40~50-unknown_m2-unknown-(have) credit card-unknown-single child,23
age: 40~50-unknown_m2-traveller-(have) money market-unknown-travel,4424
age: 40~50-unknown_m2-traveller-(have) money market-unknown-buy car,1104
age: 40~50-unknown_m2-traveller-(have) money market-unknown-inc.savings,297
age: 40~50-unknown_m2-traveller-(have) money market-unknown-unknown,233
age: 40~50-unknown_m2-traveller-(have) money market-unknown-travel,5893
age: 40~50-unknown_m2-traveller-(have) money market-unknown-single child,265
age: 40~50-unknown_m2-traveller-(have) money market-jobless,2171
age: 40~50-unknown_m2-traveller-(have) money market-part time-travel,111
age: 40~50-unknown_m2-traveller-(have) money market-part time-buy car,94
age: 40~50-unknown_m2-traveller-(have) money market-part time-inc.savings,60
age: 40~50-unknown_m2-traveller-(have) money market-part time-unknown,19
age: 40~50-unknown_m2-traveller-(have) money market-part time-travel,210
age: 40~50-unknown_m2-traveller-(have) money market-part time-single child,65
age: 40~50-unknown_m2-traveller-(have) money market-unknown-travel,117
age: 40~50-unknown_m2-traveller-(have) money market-unknown-buy car,46
age: 40~50-unknown_m2-traveller-(have) money market-unknown-inc.savings,18
age: 40~50-unknown_m2-traveller-(have) money market-unknown-unknown,199
age: 40~50-unknown_m2-traveller-(have) money market-unknown-travel,210
age: 40~50-unknown_m2-traveller-(have) money market-unknown-single child,6
age: 40~50-unknown_m2-traveller-(have) money market-working-travel,2683
age: 40~50-unknown_m2-traveller-(have) money market-working-buy car,1670
age: 40~50-unknown_m2-traveller-(have) money market-working-inc.savings,258
age: 40~50-unknown_m2-traveller-(have) money market-working-unknown,99
age: 40~50-unknown_m2-traveller-(have) money market-working-travel,2543
age: 40~50-unknown_m2-traveller-(have) money market-working-single child,278
age: 40~50-unknown_m2-traveller-(have) money market-unknown-travel,179
age: 40~50-unknown_m2-traveller-(have) money market-unknown-buy car,16
age: 40~50-unknown_m2-traveller-(have) money market-unknown-inc.savings,1
age: 40~50-unknown_m2-traveller-(have) money market-unknown-unknown,1
age: 40~50-unknown_m2-traveller-(have) money market-unknown-travel,215
age: 40~50-unknown_m2-traveller-(have) money market-unknown-single child,88
age: 40~50-unknown_m2-traveller-(have) savings,30250
age: 40~50-unknown_m2-traveller-(have) checking-unknown-travel,378
age: 40~50-unknown_m2-traveller-(have) checking-unknown-buy car,61
age: 40~50-unknown_m2-traveller-(have) checking-unknown-inc.savings,49
age: 40~50-unknown_m2-traveller-(have) checking-unknown-unknown,32
age: 40~50-unknown_m2-traveller-(have) checking-unknown-travel,175
age: 40~50-unknown_m2-traveller-(have) checking-unknown-single child,18
age: 40~50-unknown_m2-traveller-(have) checking-jobless,1195
age: 40~50-unknown_m2-traveller-(have) checking-part time-travel,87
age: 40~50-unknown_m2-traveller-(have) checking-part time-buy car,82
age: 40~50-unknown_m2-traveller-(have) checking-part time-inc.savings,66
age: 40~50-unknown_m2-traveller-(have) checking-part time-unknown,45
age: 40~50-unknown_m2-traveller-(have) checking-part time-travel,185
age: 40~50-unknown_m2-traveller-(have) checking-part time-single child,68
age: 40~50-unknown_m2-traveller-(have) checking-unknown-travel,23
age: 40~50-unknown_m2-traveller-(have) checking-unknown-buy car,12
age: 40~50-unknown_m2-traveller-(have) checking-unknown-inc.savings,27
age: 40~50-unknown_m2-traveller-(have) checking-unknown-unknown,84
age: 40~50-unknown_m2-traveller-(have) checking-unknown-travel,44
age: 40~50-unknown_m2-traveller-(have) checking-unknown-single child,2
age: 40~50-unknown_m2-traveller-(have) checking-working-travel,357
age: 40~50-unknown_m2-traveller-(have) checking-working-buy car,472
age: 40~50-unknown_m2-traveller-(have) checking-working-inc.savings,454
age: 40~50-unknown_m2-traveller-(have) checking-working-unknown,34
age: 40~50-unknown_m2-traveller-(have) checking-working-travel,804
age: 40~50-unknown_m2-traveller-(have) checking-working-single child,102
age: 40~50-unknown_m2-traveller-(have) checking-unknown-travel,169
age: 40~50-unknown_m2-traveller-(have) checking-unknown-buy car,32
age: 40~50-unknown_m2-traveller-(have) checking-unknown-inc.savings,14
age: 40~50-unknown_m2-traveller-(have) checking-unknown-unknown,3
age: 40~50-unknown_m2-traveller-(have) checking-unknown-travel,414
age: 40~50-unknown_m2-traveller-(have) checking-unknown-single child,149
age: 40~50-unknown_m2-traveller-(have) debit-unknown-travel,158
age: 40~50-unknown_m2-traveller-(have) debit-unknown-buy car,36
age: 40~50-unknown_m2-traveller-(have) debit-unknown-inc.savings,13
age: 40~50-unknown_m2-traveller-(have) debit-unknown-unknown,27
age: 40~50-unknown_m2-traveller-(have) debit-unknown-travel,74
age: 40~50-unknown_m2-traveller-(have) debit-unknown-single child,4
age: 40~50-unknown_m2-traveller-(have) debit-jobless,265
age: 40~50-unknown_m2-traveller-(have) debit-part time-travel,12
age: 40~50-unknown_m2-traveller-(have) debit-part time-buy car,10
age: 40~50-unknown_m2-traveller-(have) debit-part time-inc.savings,7
age: 40~50-unknown_m2-traveller-(have) debit-part time-unknown,6
age: 40~50-unknown_m2-traveller-(have) debit-part time-travel,35
age: 40~50-unknown_m2-traveller-(have) debit-part time-single child,5
age: 40~50-unknown_m2-traveller-(have) debit-unknown-travel,121
age: 40~50-unknown_m2-traveller-(have) debit-unknown-buy car,122
age: 40~50-unknown_m2-traveller-(have) debit-unknown-inc.savings,42
age: 40~50-unknown_m2-traveller-(have) debit-unknown-unknown,286
age: 40~50-unknown_m2-traveller-(have) debit-unknown-travel,206
age: 40~50-unknown_m2-traveller-(have) debit-unknown-single child,23
age: 40~50-unknown_m2-traveller-(have) debit-working-travel,88
age: 40~50-unknown_m2-traveller-(have) debit-working-buy car,116
age: 40~50-unknown_m2-traveller-(have) debit-working-inc.savings,19
age: 40~50-unknown_m2-traveller-(have) debit-working-unknown,53
age: 40~50-unknown_m2-traveller-(have) debit-working-travel,317
age: 40~50-unknown_m2-traveller-(have) debit-working-single child,20
age: 40~50-unknown_m2-traveller-(have) debit-unknown-travel,12
age: 40~50-unknown_m2-traveller-(have) debit-unknown-buy car,4
age: 40~50-unknown_m2-traveller-(have) debit-unknown-unknown,1
age: 40~50-unknown_m2-traveller-(have) debit-unknown-travel,23
age: 40~50-unknown_m2-traveller-(have) debit-unknown-single child,8
age: 40~50-unknown_m2-traveller-(have) mortgage-unknown-travel,3417
age: 40~50-unknown_m2-traveller-(have) mortgage-unknown-buy car,594
age: 40~50-unknown_m2-traveller-(have) mortgage-unknown-inc.savings,122
age: 40~50-unknown_m2-traveller-(have) mortgage-unknown-unknown,176
age: 40~50-unknown_m2-traveller-(have) mortgage-unknown-travel,1932
age: 40~50-unknown_m2-traveller-(have) mortgage-unknown-single child,150
age: 40~50-unknown_m2-traveller-(have) mortgage-jobless,10185
age: 40~50-unknown_m2-traveller-(have) mortgage-part time-travel,214
age: 40~50-unknown_m2-traveller-(have) mortgage-part time-buy car,326
age: 40~50-unknown_m2-traveller-(have) mortgage-part time-inc.savings,170
age: 40~50-unknown_m2-traveller-(have) mortgage-part time-unknown,48
age: 40~50-unknown_m2-traveller-(have) mortgage-part time-travel,809
age: 40~50-unknown_m2-traveller-(have) mortgage-part time-single child,291
age: 40~50-unknown_m2-traveller-(have) mortgage-unknown-travel,107
age: 40~50-unknown_m2-traveller-(have) mortgage-unknown-buy car,59
age: 40~50-unknown_m2-traveller-(have) mortgage-unknown-inc.savings,17
age: 40~50-unknown_m2-traveller-(have) mortgage-unknown-unknown,203
age: 40~50-unknown_m2-traveller-(have) mortgage-unknown-travel,153
age: 40~50-unknown_m2-traveller-(have) mortgage-unknown-single child,18
age: 40~50-unknown_m2-traveller-(have) mortgage-working-travel,2583
age: 40~50-unknown_m2-traveller-(have) mortgage-working-buy car,4658
age: 40~50-unknown_m2-traveller-(have) mortgage-working-inc.savings,751
age: 40~50-unknown_m2-traveller-(have) mortgage-working-unknown,237
age: 40~50-unknown_m2-traveller-(have) mortgage-working-travel,13769
age: 40~50-unknown_m2-traveller-(have) mortgage-working-single child,870
age: 40~50-unknown_m2-traveller-(have) mortgage-unknown-travel,375
age: 40~50-unknown_m2-traveller-(have) mortgage-unknown-buy car,52
age: 40~50-unknown_m2-traveller-(have) mortgage-unknown-inc.savings,16
age: 40~50-unknown_m2-traveller-(have) mortgage-unknown-unknown,6
age: 40~50-unknown_m2-traveller-(have) mortgage-unknown-travel,1127
age: 40~50-unknown_m2-traveller-(have) mortgage-unknown-single child,285
age: 40~50-unknown_m2-traveller-(have) credit card-unknown-travel,656
age: 40~50-unknown_m2-traveller-(have) credit card-unknown-buy car,51
age: 40~50-unknown_m2-traveller-(have) credit card-unknown-inc.savings,11
age: 40~50-unknown_m2-traveller-(have) credit card-unknown-unknown,19
age: 40~50-unknown_m2-traveller-(have) credit card-unknown-travel,346
age: 40~50-unknown_m2-traveller-(have) credit card-unknown-single child,55
age: 40~50-unknown_m2-traveller-(have) credit card-jobless,159
age: 40~50-unknown_m2-traveller-(have) credit card-part time-travel,3
age: 40~50-unknown_m2-traveller-(have) credit card-part time-buy car,3
age: 40~50-unknown_m2-traveller-(have) credit card-part time-inc.savings,4
age: 40~50-unknown_m2-traveller-(have) credit card-part time-unknown,2
age: 40~50-unknown_m2-traveller-(have) credit card-part time-travel,17
age: 40~50-unknown_m2-traveller-(have) credit card-part time-single child,9
age: 40~50-unknown_m2-traveller-(have) credit card-unknown-travel,1
age: 40~50-unknown_m2-traveller-(have) credit card-unknown-buy car,1
age: 40~50-unknown_m2-traveller-(have) credit card-unknown-inc.savings,2
age: 40~50-unknown_m2-traveller-(have) credit card-unknown-unknown,6
age: 40~50-unknown_m2-traveller-(have) credit card-unknown-travel,3
age: 40~50-unknown_m2-traveller-(have) credit card-working-travel,245
age: 40~50-unknown_m2-traveller-(have) credit card-working-buy car,530
age: 40~50-unknown_m2-traveller-(have) credit card-working-inc.savings,88
age: 40~50-unknown_m2-traveller-(have) credit card-working-unknown,26
age: 40~50-unknown_m2-traveller-(have) credit card-working-travel,1249
age: 40~50-unknown_m2-traveller-(have) credit card-working-single child,395
age: 40~50-unknown_m2-traveller-(have) credit card-unknown-travel,89
age: 40~50-unknown_m2-traveller-(have) credit card-unknown-buy car,37
age: 40~50-unknown_m2-traveller-(have) credit card-unknown-inc.savings,8
age: 40~50-unknown_m2-traveller-(have) credit card-unknown-unknown,6
age: 40~50-unknown_m2-traveller-(have) credit card-unknown-travel,378
age: 40~50-unknown_m2-traveller-(have) credit card-unknown-single child,161
age: 40~50-unknown_m2-university-(have) money market-unknown-travel,578
age: 40~50-unknown_m2-university-(have) money market-unknown-buy car,145
age: 40~50-unknown_m2-university-(have) money market-unknown-inc.savings,49
age: 40~50-unknown_m2-university-(have) money market-unknown-unknown,38
age: 40~50-unknown_m2-university-(have) money market-unknown-travel,731
age: 40~50-unknown_m2-university-(have) money market-unknown-single child,196
age: 40~50-unknown_m2-university-(have) money market-jobless,227
age: 40~50-unknown_m2-university-(have) money market-part time-travel,14
age: 40~50-unknown_m2-university-(have) money market-part time-buy car,8
age: 40~50-unknown_m2-university-(have) money market-part time-inc.savings,3
age: 40~50-unknown_m2-university-(have) money market-part time-unknown,3
age: 40~50-unknown_m2-university-(have) money market-part time-travel,10
age: 40~50-unknown_m2-university-(have) money market-part time-single child,12
age: 40~50-unknown_m2-university-(have) money market-unknown-travel,5
age: 40~50-unknown_m2-university-(have) money market-unknown-buy car,7
age: 40~50-unknown_m2-university-(have) money market-unknown-unknown,13
age: 40~50-unknown_m2-university-(have) money market-unknown-travel,23
age: 40~50-unknown_m2-university-(have) money market-unknown-single child,2
age: 40~50-unknown_m2-university-(have) money market-working-travel,188
age: 40~50-unknown_m2-university-(have) money market-working-buy car,187
age: 40~50-unknown_m2-university-(have) money market-working-inc.savings,26
age: 40~50-unknown_m2-university-(have) money market-working-unknown,8
age: 40~50-unknown_m2-university-(have) money market-working-travel,302
age: 40~50-unknown_m2-university-(have) money market-working-single child,91
age: 40~50-unknown_m2-university-(have) money market-unknown-travel,147
age: 40~50-unknown_m2-university-(have) money market-unknown-buy car,8
age: 40~50-unknown_m2-university-(have) money market-unknown-inc.savings,1
age: 40~50-unknown_m2-university-(have) money market-unknown-travel,63
age: 40~50-unknown_m2-university-(have) money market-unknown-single child,26
age: 40~50-unknown_m2-university-(have) savings,412
age: 40~50-unknown_m2-university-(have) checking-unknown-travel,3
age: 40~50-unknown_m2-university-(have) checking-unknown-buy car,1
age: 40~50-unknown_m2-university-(have) checking-unknown-travel,2
age: 40~50-unknown_m2-university-(have) checking-jobless,15
age: 40~50-unknown_m2-university-(have) checking-part time-travel,1
age: 40~50-unknown_m2-university-(have) checking-part time-inc.savings,1
age: 40~50-unknown_m2-university-(have) checking-part time-unknown,1
age: 40~50-unknown_m2-university-(have) checking-part time-travel,1
age: 40~50-unknown_m2-university-(have) checking-part time-single child,5
age: 40~50-unknown_m2-university-(have) checking-unknown-unknown,1
age: 40~50-unknown_m2-university-(have) checking-unknown-travel,3
age: 40~50-unknown_m2-university-(have) checking-working-travel,5
age: 40~50-unknown_m2-university-(have) checking-working-buy car,4
age: 40~50-unknown_m2-university-(have) checking-working-inc.savings,6
age: 40~50-unknown_m2-university-(have) checking-working-travel,7
age: 40~50-unknown_m2-university-(have) checking-working-single child,4
age: 40~50-unknown_m2-university-(have) checking-unknown-travel,4
age: 40~50-unknown_m2-university-(have) checking-unknown-buy car,1
age: 40~50-unknown_m2-university-(have) checking-unknown-inc.savings,3
age: 40~50-unknown_m2-university-(have) checking-unknown-travel,16
age: 40~50-unknown_m2-university-(have) checking-unknown-single child,5
age: 40~50-unknown_m2-university-(have) debit-unknown-travel,1
age: 40~50-unknown_m2-university-(have) debit-unknown-unknown,3
age: 40~50-unknown_m2-university-(have) debit-unknown-single child,2
age: 40~50-unknown_m2-university-(have) debit-jobless,7
age: 40~50-unknown_m2-university-(have) debit-part time-buy car,3
age: 40~50-unknown_m2-university-(have) debit-part time-inc.savings,1
age: 40~50-unknown_m2-university-(have) debit-unknown-travel,1
age: 40~50-unknown_m2-university-(have) debit-unknown-unknown,9
age: 40~50-unknown_m2-university-(have) debit-unknown-travel,6
age: 40~50-unknown_m2-university-(have) debit-unknown-single child,3
age: 40~50-unknown_m2-university-(have) debit-working-travel,4
age: 40~50-unknown_m2-university-(have) debit-working-buy car,2
age: 40~50-unknown_m2-university-(have) debit-working-unknown,3
age: 40~50-unknown_m2-university-(have) debit-working-travel,7
age: 40~50-unknown_m2-university-(have) debit-working-single child,2
age: 40~50-unknown_m2-university-(have) debit-unknown-travel,1
age: 40~50-unknown_m2-university-(have) debit-unknown-travel,5
